"Factor","Value"
"urema_dist",-0.36733182866147
"tree_hansen",0.448157135022364
"termite.count.100m",0.239374905850179
"urema_dist",-0.461793112180175
"tree_hansen",0.0402564304815601
"termite.count.100m",0.00817483132083957
"urema_dist",-0.402564470729741
"tree_hansen",0.277227487430854
"termite.count.100m",0.35807620528515
"urema_dist",-0.340802836768157
"tree_hansen",-0.0447336035232654
"termite.count.100m",0.248037226222365
"urema_dist",-0.237958870220351
"tree_hansen",0.319737089250471
"termite.count.100m",-0.135583020132593
"urema_dist",-0.642198467842002
"tree_hansen",0.761591946296812
"termite.count.100m",-0.0218371462867611
"urema_dist",-0.284633801508746
"tree_hansen",0.0132817996334208
"termite.count.100m",-0.041746521349887
"urema_dist",-0.121568920043444
"tree_hansen",-0.248632295426451
"termite.count.100m",0.0711299824558285
"urema_dist",-0.359981232513494
"tree_hansen",-0.0207710151506206
"termite.count.100m",-0.0924389734175973
"urema_dist",-0.317827348444489
"tree_hansen",0.114641381829489
"termite.count.100m",-0.275458097979606
"urema_dist",-0.283110926466287
"tree_hansen",0.399394724763729
"termite.count.100m",-0.116043580580631
"urema_dist",-0.61372299744367
"tree_hansen",-0.0017617322423274
"termite.count.100m",0.0839437224432109
"urema_dist",-0.00482322334185326
"tree_hansen",0.0915924946622254
"termite.count.100m",0.677615082148392
"urema_dist",-0.445233854493196
"tree_hansen",-0.199459091715939
"termite.count.100m",0.110961605646826
"urema_dist",-0.0292378399774737
"tree_hansen",0.0201745335466498
"termite.count.100m",-0.337024364508592
"urema_dist",-0.315866114875779
"tree_hansen",-0.255927455637158
"termite.count.100m",0.111410697532853
"urema_dist",-0.484030455690822
"tree_hansen",0.445886878702098
"termite.count.100m",0.0908945946146464
"urema_dist",-0.527099786750447
"tree_hansen",0.281875443069081
"termite.count.100m",0.315501938030396
"urema_dist",-0.416871917193588
"tree_hansen",-0.18671363284179
"termite.count.100m",0.0891878615774241
"urema_dist",-0.157108563183585
"tree_hansen",0.0768326498961367
"termite.count.100m",0.0944377840129565
"urema_dist",-0.31187123904432
"tree_hansen",-0.0877327296049466
"termite.count.100m",-0.391091535970031
"urema_dist",-0.291950883856329
"tree_hansen",0.0597520018104464
"termite.count.100m",0.0188257730598266
"urema_dist",-0.0664718120101351
"tree_hansen",0.203584538991124
"termite.count.100m",0.00723277564226907
"urema_dist",-0.325303012639095
"tree_hansen",0.0552275348365287
"termite.count.100m",-0.30828263152849
"urema_dist",-0.17080134630177
"tree_hansen",-0.0461290894628605
"termite.count.100m",0.0143176026799159
"urema_dist",-0.559039597927033
"tree_hansen",0.306681602959404
"termite.count.100m",0.18772642258879
"urema_dist",-0.165554819104603
"tree_hansen",0.31298938196751
"termite.count.100m",-0.115658713283802
"urema_dist",-0.385362155150099
"tree_hansen",0.100464251088474
"termite.count.100m",0.0260194368035752
"urema_dist",0.120656558113642
"tree_hansen",0.029169306366134
"termite.count.100m",0.137198883195891
"urema_dist",-0.292450369610654
"tree_hansen",0.735250223419159
"termite.count.100m",0.108426590513178
"urema_dist",0.0661309097710887
"tree_hansen",0.374411223937907
"termite.count.100m",0.360212159769668
"urema_dist",-0.435722475875205
"tree_hansen",0.34156449279239
"termite.count.100m",0.135179910307901
"urema_dist",-0.111996956638923
"tree_hansen",-0.0674970508374597
"termite.count.100m",0.0786904458350337
"urema_dist",-0.0384165088000071
"tree_hansen",0.290544753758368
"termite.count.100m",-0.228749346275826
"urema_dist",-0.460858481574573
"tree_hansen",0.00307811449753816
"termite.count.100m",0.0521959768899581
"urema_dist",-0.431501696316294
"tree_hansen",-0.699546517629886
"termite.count.100m",-0.0510326051046102
"urema_dist",-0.423452144746594
"tree_hansen",0.0642968621268598
"termite.count.100m",-0.0458391572307238
"urema_dist",-0.328148116784616
"tree_hansen",0.168631205628917
"termite.count.100m",0.0335942497193497
"urema_dist",-0.497123838843757
"tree_hansen",0.493026440508068
"termite.count.100m",0.613948033664541
"urema_dist",-0.322153672396133
"tree_hansen",0.271684305819656
"termite.count.100m",0.269509449177727
"urema_dist",-0.279226527580494
"tree_hansen",-0.230527332772496
"termite.count.100m",-0.120339818867587
"urema_dist",-0.270872866893953
"tree_hansen",-0.762086389997182
"termite.count.100m",0.549733616671779
"urema_dist",-0.333197169832825
"tree_hansen",0.438950492036378
"termite.count.100m",0.0669996794693792
"urema_dist",-0.641108063697357
"tree_hansen",0.846597929884428
"termite.count.100m",0.0172592832415325
"urema_dist",-0.431678122145385
"tree_hansen",0.465984387182455
"termite.count.100m",-0.23554057165173
"urema_dist",-0.395597826258087
"tree_hansen",0.163108085370591
"termite.count.100m",-0.0374555574946065
"urema_dist",-0.371049789271684
"tree_hansen",0.221478646738412
"termite.count.100m",-0.0786720115293729
"urema_dist",-0.265348601467226
"tree_hansen",0.131689685312157
"termite.count.100m",-0.0777285405725725
"urema_dist",-0.390053067659236
"tree_hansen",0.255523776980959
"termite.count.100m",0.273847927085741
"urema_dist",-0.359810700117872
"tree_hansen",0.0667072353182768
"termite.count.100m",0.0896481109503263
"urema_dist",-0.685741772106521
"tree_hansen",0.378905753570145
"termite.count.100m",0.451871546173889
"urema_dist",-0.347129597136063
"tree_hansen",0.592127235864461
"termite.count.100m",-0.134724838046075
"urema_dist",-0.416858058168033
"tree_hansen",-0.379786598320837
"termite.count.100m",0.271229666286203
"urema_dist",-0.301076677053972
"tree_hansen",0.129603907292521
"termite.count.100m",0.0534648198132055
"urema_dist",-0.535648114726672
"tree_hansen",0.100904059837083
"termite.count.100m",-0.045487798245463
"urema_dist",-0.276628228920912
"tree_hansen",-0.375788281057735
"termite.count.100m",0.274844860808573
"urema_dist",-0.639638877690762
"tree_hansen",-0.310390092778966
"termite.count.100m",0.161869708126157
"urema_dist",-0.237158152337044
"tree_hansen",0.0663278232352681
"termite.count.100m",0.544195142509184
"urema_dist",-0.476479273251961
"tree_hansen",0.184549890340484
"termite.count.100m",0.157130324212601
"urema_dist",-0.298516136473123
"tree_hansen",0.380427925346183
"termite.count.100m",-0.226774436666994
"urema_dist",-0.24926660153778
"tree_hansen",-0.145841946951664
"termite.count.100m",-0.0354232022992784
"urema_dist",-0.0228023411829022
"tree_hansen",0.0641846995593021
"termite.count.100m",-0.141326569207914
"urema_dist",0.0625867592324651
"tree_hansen",0.0054059462254212
"termite.count.100m",-0.000243253799814019
"urema_dist",-0.366757199748264
"tree_hansen",-0.261348158189835
"termite.count.100m",-0.15739421891963
"urema_dist",-0.0819436908483393
"tree_hansen",0.719800660344439
"termite.count.100m",0.0100178916331836
"urema_dist",-0.296647633976908
"tree_hansen",0.204048920247262
"termite.count.100m",-0.309796721436543
"urema_dist",-0.25127759916681
"tree_hansen",-0.339187766680826
"termite.count.100m",-0.437403139934444
"urema_dist",-0.426308596944578
"tree_hansen",0.127371040374793
"termite.count.100m",-0.164901455625375
"urema_dist",-0.52291310644628
"tree_hansen",-0.370142790503165
"termite.count.100m",-0.407985574488775
"urema_dist",-0.454217471864454
"tree_hansen",-0.0628623416605447
"termite.count.100m",-0.192603918452354
"urema_dist",-0.252078640848108
"tree_hansen",-0.204123561456745
"termite.count.100m",-0.141805710950223
"urema_dist",-0.839245248363232
"tree_hansen",0.905352336103346
"termite.count.100m",-0.290881241172361
"urema_dist",-0.395296137515048
"tree_hansen",0.600119636778676
"termite.count.100m",0.00290344771836207
"urema_dist",-0.124655765936108
"tree_hansen",-0.247450925617353
"termite.count.100m",-0.293683630306223
"urema_dist",-0.298953944543784
"tree_hansen",-0.0285557481930708
"termite.count.100m",0.208841312824177
"urema_dist",0.0231981337077295
"tree_hansen",0.211473600684266
"termite.count.100m",0.215168970281531
"urema_dist",-0.460383068215615
"tree_hansen",0.229640266874935
"termite.count.100m",0.311098694001317
"urema_dist",-0.200140336717751
"tree_hansen",0.835612810560869
"termite.count.100m",-0.179730151049483
"urema_dist",-0.525931326717258
"tree_hansen",0.116590877613858
"termite.count.100m",-0.589256624217077
"urema_dist",-0.57619393148419
"tree_hansen",0.372508133618985
"termite.count.100m",-0.402681923782263
"urema_dist",-0.383921742608915
"tree_hansen",0.156571836985842
"termite.count.100m",0.285205337397113
"urema_dist",-0.389751316106367
"tree_hansen",0.588922321795701
"termite.count.100m",0.0815448788265063
"urema_dist",-0.482671849025998
"tree_hansen",0.242939235221589
"termite.count.100m",0.259236823420987
"urema_dist",-0.349986620642974
"tree_hansen",-0.186797318263167
"termite.count.100m",-0.163877946819076
"urema_dist",-0.557654902446188
"tree_hansen",0.211003593799228
"termite.count.100m",0.525721251730591
"urema_dist",-0.508831127625619
"tree_hansen",0.500575783248255
"termite.count.100m",-0.0639633488184642
"urema_dist",-0.0839795025192114
"tree_hansen",0.00287697245070441
"termite.count.100m",0.043218883978219
"urema_dist",-0.39454505070069
"tree_hansen",0.29895532285453
"termite.count.100m",-0.241636754664619
"urema_dist",-0.158100706455018
"tree_hansen",0.121629361462355
"termite.count.100m",-0.127181890853587
"urema_dist",-0.777457091433725
"tree_hansen",0.38424208785154
"termite.count.100m",0.169131748735139
"urema_dist",-0.314087226477308
"tree_hansen",-0.323785937973526
"termite.count.100m",-0.0449565611933883
"urema_dist",-0.513396006537058
"tree_hansen",-0.0545596778795392
"termite.count.100m",0.0634014161605652
"urema_dist",-0.361209275701166
"tree_hansen",-0.0814575034689807
"termite.count.100m",-0.318465257739685
"urema_dist",-0.285800984002883
"tree_hansen",0.479413396539673
"termite.count.100m",-0.145857047522913
"urema_dist",-0.485577985523236
"tree_hansen",0.299729234266995
"termite.count.100m",-0.54203520487653
"urema_dist",-0.180069368244851
"tree_hansen",-0.0320018690109782
"termite.count.100m",-0.246185855026876
"urema_dist",-0.382490009030971
"tree_hansen",0.724777546617589
"termite.count.100m",0.618090395706645
"urema_dist",-0.281650949863269
"tree_hansen",0.248377684823025
"termite.count.100m",-0.00591088956944077
"urema_dist",-0.490337794558983
"tree_hansen",0.148833163135134
"termite.count.100m",-0.0922429572767585
"urema_dist",-0.31187371819461
"tree_hansen",0.109371956319688
"termite.count.100m",-0.124880355339894
"urema_dist",-0.512780929963639
"tree_hansen",0.599338360958076
"termite.count.100m",0.265472911793829
"urema_dist",-0.45779848785124
"tree_hansen",0.00210981441688653
"termite.count.100m",0.383646502585363
"urema_dist",-0.409154003365536
"tree_hansen",0.221705151627988
"termite.count.100m",0.116846581394126
"urema_dist",-0.358754146452451
"tree_hansen",0.516454140224442
"termite.count.100m",0.10538457986507
"urema_dist",-0.0671763552316295
"tree_hansen",0.118881780329782
"termite.count.100m",0.0276005200783621
"urema_dist",-0.466362896138444
"tree_hansen",0.445099932723604
"termite.count.100m",-0.109121914357148
"urema_dist",-0.279823916265536
"tree_hansen",0.163412163888031
"termite.count.100m",0.605010292331638
"urema_dist",-0.205006044007026
"tree_hansen",0.40538227416583
"termite.count.100m",0.0268213234424165
"urema_dist",-0.555829864855542
"tree_hansen",0.463011629630849
"termite.count.100m",0.179552100905042
"urema_dist",0.0131733428992535
"tree_hansen",0.0755590763951311
"termite.count.100m",-0.0721118473865563
"urema_dist",-0.611012222488494
"tree_hansen",-0.00252648491747604
"termite.count.100m",0.268213172181064
"urema_dist",-0.305259559920046
"tree_hansen",0.47508637843779
"termite.count.100m",-0.0882937258673422
"urema_dist",-0.402733600150583
"tree_hansen",0.41646017182341
"termite.count.100m",0.445685944514154
"urema_dist",-0.563920159223287
"tree_hansen",-0.092810330890261
"termite.count.100m",0.00784156418079907
"urema_dist",-0.600694001035405
"tree_hansen",0.427421717758991
"termite.count.100m",0.177462596108873
"urema_dist",-0.413423538696839
"tree_hansen",0.267932764207778
"termite.count.100m",-0.103244026743134
"urema_dist",-0.317897771132951
"tree_hansen",0.669106404802808
"termite.count.100m",0.20270098842154
"urema_dist",-0.372848163417357
"tree_hansen",0.54814678125966
"termite.count.100m",0.0158774129604292
"urema_dist",0.0169899698625417
"tree_hansen",0.0838561270059802
"termite.count.100m",-0.0466232386672172
"urema_dist",-0.141170939052463
"tree_hansen",0.214432846288204
"termite.count.100m",0.285263908602524
"urema_dist",-0.498301646420357
"tree_hansen",0.126137160949163
"termite.count.100m",0.444036769372533
"urema_dist",-0.749140231897099
"tree_hansen",-0.249140492138982
"termite.count.100m",-0.564848533632177
"urema_dist",-0.160284859691642
"tree_hansen",0.332203241853093
"termite.count.100m",0.106631048918541
"urema_dist",-0.366680504859139
"tree_hansen",0.0909572704409571
"termite.count.100m",0.344808536539568
"urema_dist",-0.354510600919678
"tree_hansen",-0.122420109030147
"termite.count.100m",-0.0310929391076048
"urema_dist",-0.199584873890814
"tree_hansen",1.15958179100452
"termite.count.100m",0.203644731316259
"urema_dist",-0.26625083022159
"tree_hansen",0.204608231878853
"termite.count.100m",0.319704646503942
"urema_dist",-0.303715395131155
"tree_hansen",0.0918450039681123
"termite.count.100m",0.097443717875464
"urema_dist",-0.335597669033855
"tree_hansen",0.0141839713463425
"termite.count.100m",0.415336230664615
"urema_dist",0.0219047063249472
"tree_hansen",-0.18860762566235
"termite.count.100m",0.0258812726220246
"urema_dist",-0.335119760306068
"tree_hansen",0.257963670664983
"termite.count.100m",-0.202082675336356
"urema_dist",-0.696434462133698
"tree_hansen",0.96238787190448
"termite.count.100m",-0.144303305074099
"urema_dist",-0.18010393715324
"tree_hansen",-0.0396552154958195
"termite.count.100m",0.276265735250971
"urema_dist",-0.165805605900746
"tree_hansen",0.181280304225113
"termite.count.100m",-0.107345518206863
"urema_dist",0.172114016930156
"tree_hansen",0.0683745923809728
"termite.count.100m",-0.353709333934184
"urema_dist",-0.342087713185015
"tree_hansen",0.200365685889193
"termite.count.100m",-0.0130431208302172
"urema_dist",-0.392742114744883
"tree_hansen",0.418442328362021
"termite.count.100m",0.166314165730487
"urema_dist",-0.265755241826291
"tree_hansen",0.354860004382399
"termite.count.100m",0.199164371400082
"urema_dist",-0.297125646818918
"tree_hansen",0.126404291379717
"termite.count.100m",-0.0775513423208
"urema_dist",-0.229662507461351
"tree_hansen",0.101103232296337
"termite.count.100m",0.0557295978488568
"urema_dist",-0.3532502121766
"tree_hansen",0.314629300107206
"termite.count.100m",0.191159593452838
"urema_dist",-0.483967601606413
"tree_hansen",1.14869466833163
"termite.count.100m",0.231893499126081
"urema_dist",-0.266100576126791
"tree_hansen",0.353329494491067
"termite.count.100m",0.314271487774094
"urema_dist",-0.172674121949078
"tree_hansen",1.54795639567213
"termite.count.100m",0.0122241218455203
"urema_dist",-0.392428931653101
"tree_hansen",0.142632583651337
"termite.count.100m",-0.106953882507985
"urema_dist",-0.491996616103909
"tree_hansen",0.0311667547902377
"termite.count.100m",0.0118499430321052
"urema_dist",-0.325427708694167
"tree_hansen",0.178066394232679
"termite.count.100m",-0.0201435008288788
"urema_dist",-0.289943673412721
"tree_hansen",0.0535610528735438
"termite.count.100m",-0.133119010856698
"urema_dist",-0.000541978377204322
"tree_hansen",-0.247454954102082
"termite.count.100m",0.404245904441247
"urema_dist",-0.233326155606028
"tree_hansen",-0.0195108172863677
"termite.count.100m",0.0430561294485451
"urema_dist",-0.367480250419259
"tree_hansen",0.22210402480742
"termite.count.100m",-0.125298315596545
"urema_dist",-0.416691350420268
"tree_hansen",0.168018364497458
"termite.count.100m",-0.154835655694504
"urema_dist",-0.205680888124969
"tree_hansen",0.701487734220462
"termite.count.100m",0.0676099137980883
"urema_dist",-0.0600976678859743
"tree_hansen",0.186637311271307
"termite.count.100m",0.0312474652846962
"urema_dist",-0.238111132985408
"tree_hansen",-0.157139735764904
"termite.count.100m",0.186642704943055
"urema_dist",-0.19966449711918
"tree_hansen",0.803883668952063
"termite.count.100m",0.226758439070051
"urema_dist",-0.203717134814832
"tree_hansen",-0.0631426399699204
"termite.count.100m",-0.329126124915912
"urema_dist",-0.406530016045202
"tree_hansen",-0.0354968018580587
"termite.count.100m",-0.0870492243928441
"urema_dist",-0.105550708335108
"tree_hansen",-0.0928463208724871
"termite.count.100m",0.231286671261002
"urema_dist",-0.262756273793248
"tree_hansen",0.063461613665433
"termite.count.100m",-0.00849129689809799
"urema_dist",-0.573989938787989
"tree_hansen",0.181881453414353
"termite.count.100m",-0.225503752235037
"urema_dist",-0.439023412994327
"tree_hansen",0.39216498782204
"termite.count.100m",0.239583848891754
"urema_dist",-0.285232331319717
"tree_hansen",0.252409612397191
"termite.count.100m",0.0320618168951412
"urema_dist",-0.252958889575987
"tree_hansen",0.118104629707591
"termite.count.100m",0.00164664383480718
"urema_dist",-0.225603730219493
"tree_hansen",0.0825042870166268
"termite.count.100m",-0.413116978345126
"urema_dist",-0.574325068789779
"tree_hansen",0.0439002954087357
"termite.count.100m",-0.424877233396625
"urema_dist",-0.651858790555924
"tree_hansen",0.251595109606223
"termite.count.100m",-0.00603811586817201
"urema_dist",-0.224472741946757
"tree_hansen",0.351284571267152
"termite.count.100m",-0.335733274905866
"urema_dist",-0.107578384736867
"tree_hansen",0.150273346415261
"termite.count.100m",-0.20132438130532
"urema_dist",-0.255078385725523
"tree_hansen",-0.0409435367923217
"termite.count.100m",0.257034780682069
"urema_dist",-0.545379834588395
"tree_hansen",-0.11278361218406
"termite.count.100m",0.14026120369263
"urema_dist",-0.221905235247824
"tree_hansen",0.455843687411471
"termite.count.100m",-0.086022157640368
"urema_dist",-0.462974384991197
"tree_hansen",0.407981122749989
"termite.count.100m",-0.809916944826636
"urema_dist",-0.282715958339546
"tree_hansen",0.145265987174232
"termite.count.100m",-0.000514966306440788
"urema_dist",-0.186876500682059
"tree_hansen",-0.0838112355514754
"termite.count.100m",-0.0589931098950865
"urema_dist",-0.25118507352008
"tree_hansen",0.186300484517323
"termite.count.100m",0.215926932633385
"urema_dist",-0.429927339105624
"tree_hansen",0.685878378218177
"termite.count.100m",-0.246470041847155
"urema_dist",-0.52124611357608
"tree_hansen",0.358172979668204
"termite.count.100m",0.284212555218302
"urema_dist",-0.140491515053989
"tree_hansen",0.0417901622103867
"termite.count.100m",0.0983378818350461
"urema_dist",-0.421705612764635
"tree_hansen",-0.20808761358122
"termite.count.100m",-0.150695102510696
"urema_dist",-0.5203701013584
"tree_hansen",0.0587690814919963
"termite.count.100m",0.257161029656696
"urema_dist",-0.378768819629
"tree_hansen",0.532462960703359
"termite.count.100m",-0.406947072859513
"urema_dist",-0.375236744877118
"tree_hansen",0.468643089905439
"termite.count.100m",-0.174495422597187
"urema_dist",-0.11399242029247
"tree_hansen",0.394941753287974
"termite.count.100m",-0.125631567164781
"urema_dist",-0.389183621845262
"tree_hansen",0.310869078778424
"termite.count.100m",0.182779955029649
"urema_dist",-0.413779153251458
"tree_hansen",-0.0927317437453607
"termite.count.100m",0.0564349031400616
"urema_dist",-0.364640524725702
"tree_hansen",0.0891696268773084
"termite.count.100m",0.243259139404673
"urema_dist",-0.523962872015019
"tree_hansen",0.907740160206387
"termite.count.100m",-0.22171588106372
"urema_dist",-0.324522706220374
"tree_hansen",0.169452034342458
"termite.count.100m",-0.0936886188121064
"urema_dist",-0.403553378470403
"tree_hansen",0.232540053178787
"termite.count.100m",-0.134611871746699
"urema_dist",-0.36960826701629
"tree_hansen",0.0192165853584125
"termite.count.100m",-0.0987703444684633
"urema_dist",-0.609129455685955
"tree_hansen",0.261001011963293
"termite.count.100m",-0.481432728226795
"urema_dist",-0.488583359804734
"tree_hansen",-0.211460371660232
"termite.count.100m",-1.39717199528523
"urema_dist",-0.362949930562287
"tree_hansen",0.194250620283823
"termite.count.100m",-0.262424038238205
"urema_dist",-0.693285574021432
"tree_hansen",-0.131197911860762
"termite.count.100m",-0.171737487424427
"urema_dist",-0.11477136790455
"tree_hansen",0.228864116106599
"termite.count.100m",0.0760086047732981
"urema_dist",-0.145824807483549
"tree_hansen",0.214505087094953
"termite.count.100m",-0.0340413697312076
"urema_dist",-0.226348116124397
"tree_hansen",0.0615811280355731
"termite.count.100m",0.216746668579734
"urema_dist",-0.333176403957432
"tree_hansen",-0.0557429168597678
"termite.count.100m",0.501337765791613
"urema_dist",-0.357909366727902
"tree_hansen",0.180721321673599
"termite.count.100m",0.0750222414066964
"urema_dist",-0.46064459695061
"tree_hansen",0.302329741025407
"termite.count.100m",-0.0402206083425397
"urema_dist",0.0702540709269674
"tree_hansen",0.312164699516952
"termite.count.100m",0.0768576322305112
"urema_dist",-0.615394502083585
"tree_hansen",0.275615675141279
"termite.count.100m",-0.100395337352631
"urema_dist",-0.176541185327688
"tree_hansen",0.448932280602018
"termite.count.100m",0.83168672954925
"urema_dist",-0.492820725163134
"tree_hansen",0.773713047553331
"termite.count.100m",0.149253342657784
"urema_dist",-0.298302599441814
"tree_hansen",0.241041647960345
"termite.count.100m",0.262159935700049
"urema_dist",-0.234367320729199
"tree_hansen",-0.0344074617983025
"termite.count.100m",0.0453512831851545
"urema_dist",-0.0972312176924395
"tree_hansen",-0.524507307921314
"termite.count.100m",-0.233036794736086
"urema_dist",0.034028018740464
"tree_hansen",-0.0946393446715809
"termite.count.100m",-0.0740949312679404
"urema_dist",0.0577092107255915
"tree_hansen",0.272837386594544
"termite.count.100m",0.551848029677774
"urema_dist",-0.466876406151447
"tree_hansen",-0.0372833878472879
"termite.count.100m",-0.293349191582828
"urema_dist",-0.481641661802865
"tree_hansen",0.166862309783254
"termite.count.100m",0.0555142339410797
"urema_dist",-0.172706189114512
"tree_hansen",-0.126966348196619
"termite.count.100m",-0.129197254283651
"urema_dist",-0.320918329995398
"tree_hansen",0.661736920697277
"termite.count.100m",-0.122580422630233
"urema_dist",-0.129862101949249
"tree_hansen",-0.289600852776391
"termite.count.100m",0.142728106715967
"urema_dist",0.0549192588366754
"tree_hansen",0.207650424491321
"termite.count.100m",0.472697151383437
"urema_dist",-0.183602643919843
"tree_hansen",0.195909516010092
"termite.count.100m",0.154993286008993
"urema_dist",-0.128127860392086
"tree_hansen",-0.0888642550523336
"termite.count.100m",0.0923377508631077
"urema_dist",-0.275980457576755
"tree_hansen",0.354705227702137
"termite.count.100m",-0.0712884194094746
"urema_dist",-0.460674562626593
"tree_hansen",0.23407562772961
"termite.count.100m",-0.446926599105624
"urema_dist",-0.209551084845187
"tree_hansen",0.202383918073292
"termite.count.100m",0.277556653760594
"urema_dist",-0.524588298008417
"tree_hansen",0.0981424571991712
"termite.count.100m",-0.0895096016057841
"urema_dist",-0.562171516913083
"tree_hansen",0.615254484849965
"termite.count.100m",-0.0487143315524972
"urema_dist",-0.320095846338788
"tree_hansen",-0.339614615946374
"termite.count.100m",-0.0327614306820187
"urema_dist",-0.599380055845121
"tree_hansen",0.368267748834137
"termite.count.100m",-0.554460716917332
"urema_dist",-0.619528132434269
"tree_hansen",-0.00876989250169918
"termite.count.100m",0.362800823764202
"urema_dist",-0.178726496667051
"tree_hansen",-0.406423225351661
"termite.count.100m",0.129992371137676
"urema_dist",-0.369662067306996
"tree_hansen",0.311409347169
"termite.count.100m",0.303033376225699
"urema_dist",-0.568059189115074
"tree_hansen",0.593932444811246
"termite.count.100m",-0.098895287982638
"urema_dist",-0.54935701067143
"tree_hansen",-0.0711318132579138
"termite.count.100m",-0.281970033829317
"urema_dist",-0.124718604626821
"tree_hansen",-0.230922947393503
"termite.count.100m",0.00840873166897405
"urema_dist",-0.463370814415293
"tree_hansen",0.121183387733929
"termite.count.100m",0.157185802378141
"urema_dist",-0.126865924606539
"tree_hansen",0.115307758661644
"termite.count.100m",0.0522516843774633
"urema_dist",-0.249188823745133
"tree_hansen",-0.0749875877495965
"termite.count.100m",-0.0236428493963519
"urema_dist",-0.153068205596274
"tree_hansen",-0.115241696951002
"termite.count.100m",0.0414595122750056
"urema_dist",-0.472690939572854
"tree_hansen",0.294703462983898
"termite.count.100m",-0.0239560590072208
"urema_dist",-0.312027872379795
"tree_hansen",-0.344386392124108
"termite.count.100m",0.462299330822972
"urema_dist",-0.576329360885841
"tree_hansen",0.84927465227881
"termite.count.100m",0.0426415295675831
"urema_dist",-0.597700859335866
"tree_hansen",0.541207726449767
"termite.count.100m",-0.000964200573803406
"urema_dist",-0.237472898539016
"tree_hansen",0.0295975000303338
"termite.count.100m",0.125575346477998
"urema_dist",-0.609829082470917
"tree_hansen",0.0966932900495093
"termite.count.100m",-0.137535876902681
"urema_dist",-0.259839458826525
"tree_hansen",-0.0615606991313079
"termite.count.100m",-0.0658254489428513
"urema_dist",-0.482499639437567
"tree_hansen",-0.0796182692691468
"termite.count.100m",-0.354924443313543
"urema_dist",-0.0450479136286784
"tree_hansen",-0.472848853796412
"termite.count.100m",-0.068357664268642
"urema_dist",-0.443111477699724
"tree_hansen",0.351100404524594
"termite.count.100m",0.0376486754596288
"urema_dist",-0.243355761681225
"tree_hansen",0.143283301038648
"termite.count.100m",-0.00303537764800471
"urema_dist",-0.0102830807971203
"tree_hansen",0.0488692029035639
"termite.count.100m",0.195624161205395
"urema_dist",-0.196956752652519
"tree_hansen",0.73938360283149
"termite.count.100m",0.47899349158892
"urema_dist",-0.0884093286112658
"tree_hansen",-0.00794062658541733
"termite.count.100m",0.556190156151517
"urema_dist",-0.614133561491059
"tree_hansen",0.208449945880719
"termite.count.100m",0.231908422765345
"urema_dist",-0.255249249948891
"tree_hansen",0.147572297174351
"termite.count.100m",-0.0442165321620459
"urema_dist",-0.304609928587156
"tree_hansen",-0.493096401415104
"termite.count.100m",0.328194558075868
"urema_dist",-0.276109267946999
"tree_hansen",-0.507828442435591
"termite.count.100m",0.206255481047569
"urema_dist",-0.47645848203935
"tree_hansen",0.0556095954829084
"termite.count.100m",0.00456628442745424
"urema_dist",-0.556722838256095
"tree_hansen",0.252731765482407
"termite.count.100m",0.0448866369799598
"urema_dist",-0.284990418066099
"tree_hansen",0.154964161452516
"termite.count.100m",0.034076809994608
"urema_dist",-0.0511954648001618
"tree_hansen",-0.0773176106450126
"termite.count.100m",-0.105373560802884
"urema_dist",-0.629472888853943
"tree_hansen",0.172011872997648
"termite.count.100m",-0.442878357252097
"urema_dist",-0.476558563255329
"tree_hansen",-0.105896739266817
"termite.count.100m",0.287294849234805
"urema_dist",-0.555703809616596
"tree_hansen",0.0504038530227491
"termite.count.100m",0.194787812951316
"urema_dist",-0.281984663938019
"tree_hansen",0.0542042713436319
"termite.count.100m",0.341906308371333
"urema_dist",-0.49312862812202
"tree_hansen",0.468714927847141
"termite.count.100m",-0.145359554578165
"urema_dist",-0.416326033588281
"tree_hansen",-0.571735128648833
"termite.count.100m",0.50045422016058
"urema_dist",-0.406735376972205
"tree_hansen",0.527535385021293
"termite.count.100m",0.0309783862244092
"urema_dist",-0.369401869305115
"tree_hansen",0.243634047064698
"termite.count.100m",0.121303945382986
"urema_dist",-0.141451699229212
"tree_hansen",-0.0487759749208222
"termite.count.100m",-0.336801819016446
"urema_dist",-0.467148400547655
"tree_hansen",0.213675336150006
"termite.count.100m",0.142708689520443
"urema_dist",-0.191396091183857
"tree_hansen",-0.0374922400874137
"termite.count.100m",0.0453077331201362
"urema_dist",-0.51170336698031
"tree_hansen",0.13968075437578
"termite.count.100m",0.326975941729138
"urema_dist",-0.336583248290326
"tree_hansen",0.391172130528545
"termite.count.100m",-0.368980558217808
"urema_dist",-0.670130510762926
"tree_hansen",-0.578767373535595
"termite.count.100m",0.0748828984987828
"urema_dist",-0.307493196303686
"tree_hansen",0.266617288081544
"termite.count.100m",-0.243726374816228
"urema_dist",-0.443183699965767
"tree_hansen",0.135384079994128
"termite.count.100m",0.0582565141167216
"urema_dist",-0.661314304785055
"tree_hansen",0.0689469194991867
"termite.count.100m",0.428479903908088
"urema_dist",-0.22716457258153
"tree_hansen",0.381445789980294
"termite.count.100m",-0.296322808570143
"urema_dist",-0.252793295766017
"tree_hansen",0.193693006218308
"termite.count.100m",-0.24557728095664
"urema_dist",-0.450624387852975
"tree_hansen",0.0504849674506199
"termite.count.100m",0.19016677157561
"urema_dist",-0.214109629224763
"tree_hansen",0.164574456725279
